record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
3710,1,11,1981,20,DS,F,51,158,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3711,1,11,1981,8,DO,F,34,57,Dipodomys,ordii,Rodent,Control
3712,1,11,1981,17,DS,F,47,116,Dipodomys,spectabilis,Rodent,Control
3713,1,11,1981,18,DM,F,33,34,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3714,1,11,1981,20,OT,F,17,24,Onychomys,torridus,Rodent,Short-term Krat Exclosure
3715,1,11,1981,22,DS,F,49,131,Dipodomys,spectabilis,Rodent,Control
3716,1,11,1981,22,DS,F,48,136,Dipodomys,spectabilis,Rodent,Control
3717,1,11,1981,23,CQ,NA,NA,NA,Callipepla,squamata,Bird,Rodent Exclosure
3718,1,11,1981,10,OL,M,20,37,Onychomys,leucogaster,Rodent,Rodent Exclosure
3719,1,11,1981,17,OT,M,19,24,Onychomys,torridus,Rodent,Control
3720,1,11,1981,17,DS,M,50,148,Dipodomys,spectabilis,Rodent,Control
3721,1,11,1981,17,DM,F,37,48,Dipodomys,merriami,Rodent,Control
3722,1,11,1981,23,CQ,NA,NA,NA,Callipepla,squamata,Bird,Rodent Exclosure
3723,1,11,1981,17,DO,F,36,46,Dipodomys,ordii,Rodent,Control
3724,1,11,1981,20,OT,M,19,28,Onychomys,torridus,Rodent,Short-term Krat Exclosure
3725,1,11,1981,24,DM,F,36,46,Dipodomys,merriami,Rodent,Rodent Exclosure
3726,1,11,1981,13,OL,F,17,36,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
3727,1,11,1981,8,DS,M,49,139,Dipodomys,spectabilis,Rodent,Control
3728,1,11,1981,13,DS,F,47,120,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3729,1,11,1981,17,OT,F,19,28,Onychomys,torridus,Rodent,Control
3730,1,11,1981,10,DM,M,36,43,Dipodomys,merriami,Rodent,Rodent Exclosure
3731,1,11,1981,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
3732,1,11,1981,21,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
3733,1,11,1981,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
3734,1,12,1981,1,OL,F,20,33,Onychomys,leucogaster,Rodent,Spectab exclosure
3735,1,12,1981,1,DO,M,32,39,Dipodomys,ordii,Rodent,Spectab exclosure
3736,1,12,1981,1,DM,M,36,51,Dipodomys,merriami,Rodent,Spectab exclosure
3737,1,12,1981,1,DM,F,35,45,Dipodomys,merriami,Rodent,Spectab exclosure
3738,1,12,1981,2,DM,M,35,47,Dipodomys,merriami,Rodent,Control
3739,1,12,1981,2,DO,M,34,45,Dipodomys,ordii,Rodent,Control
3740,1,12,1981,2,OT,M,20,27,Onychomys,torridus,Rodent,Control
3741,1,12,1981,2,DM,M,37,50,Dipodomys,merriami,Rodent,Control
3742,1,12,1981,3,DS,F,51,136,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3743,1,12,1981,3,DS,M,48,121,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3744,1,12,1981,3,DM,F,36,46,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
3745,1,12,1981,3,DM,F,37,40,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
3746,1,12,1981,4,DM,F,36,37,Dipodomys,merriami,Rodent,Control
3747,1,12,1981,4,NL,F,33,200,Neotoma,albigula,Rodent,Control
3748,1,12,1981,5,DM,M,37,55,Dipodomys,merriami,Rodent,Rodent Exclosure
3749,1,12,1981,5,DM,M,36,48,Dipodomys,merriami,Rodent,Rodent Exclosure
3750,1,12,1981,6,DM,F,36,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3751,1,12,1981,6,DM,F,36,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3752,1,12,1981,6,DS,M,50,127,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3753,1,12,1981,6,OT,M,20,24,Onychomys,torridus,Rodent,Short-term Krat Exclosure
3754,1,12,1981,6,DS,M,48,132,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3755,1,12,1981,6,DS,M,53,123,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3756,1,12,1981,8,DM,M,35,49,Dipodomys,merriami,Rodent,Control
3757,1,12,1981,8,DS,M,50,148,Dipodomys,spectabilis,Rodent,Control
3758,1,12,1981,8,DO,M,35,57,Dipodomys,ordii,Rodent,Control
3759,1,12,1981,9,DS,M,46,124,Dipodomys,spectabilis,Rodent,Spectab exclosure
3760,1,12,1981,9,DO,F,36,59,Dipodomys,ordii,Rodent,Spectab exclosure
3761,1,12,1981,9,DM,F,35,47,Dipodomys,merriami,Rodent,Spectab exclosure
3762,1,12,1981,9,DM,F,35,40,Dipodomys,merriami,Rodent,Spectab exclosure
3763,1,12,1981,9,DM,M,37,48,Dipodomys,merriami,Rodent,Spectab exclosure
3764,1,12,1981,10,PE,M,21,25,Peromyscus,eremicus,Rodent,Rodent Exclosure
3765,1,12,1981,10,PM,F,19,26,Peromyscus,maniculatus,Rodent,Rodent Exclosure
3766,1,12,1981,10,DS,F,45,130,Dipodomys,spectabilis,Rodent,Rodent Exclosure
3767,1,12,1981,11,DS,M,49,128,Dipodomys,spectabilis,Rodent,Control
3768,1,12,1981,12,DM,M,35,49,Dipodomys,merriami,Rodent,Control
3769,1,12,1981,12,DM,F,34,32,Dipodomys,merriami,Rodent,Control
3770,1,12,1981,12,DM,M,37,50,Dipodomys,merriami,Rodent,Control
3771,1,12,1981,12,DM,F,37,47,Dipodomys,merriami,Rodent,Control
3772,1,12,1981,14,DS,F,47,138,Dipodomys,spectabilis,Rodent,Control
3773,1,12,1981,14,DM,F,36,55,Dipodomys,merriami,Rodent,Control
3774,1,12,1981,14,DM,M,36,53,Dipodomys,merriami,Rodent,Control
3775,1,12,1981,6,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
3776,1,12,1981,9,DO,M,37,37,Dipodomys,ordii,Rodent,Spectab exclosure
3777,1,12,1981,1,NL,M,35,173,Neotoma,albigula,Rodent,Spectab exclosure
3778,1,12,1981,2,DS,F,51,150,Dipodomys,spectabilis,Rodent,Control
3779,1,12,1981,5,OL,F,20,37,Onychomys,leucogaster,Rodent,Rodent Exclosure
3780,1,12,1981,12,RM,M,16,11,Reithrodontomys,megalotis,Rodent,Control
3781,1,12,1981,2,DM,M,35,54,Dipodomys,merriami,Rodent,Control
3782,1,12,1981,5,DM,F,34,47,Dipodomys,merriami,Rodent,Rodent Exclosure
3783,1,12,1981,15,PF,F,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
3784,1,12,1981,1,DS,M,57,156,Dipodomys,spectabilis,Rodent,Spectab exclosure
3785,1,12,1981,12,NL,F,33,199,Neotoma,albigula,Rodent,Control
3786,1,12,1981,14,DM,F,35,53,Dipodomys,merriami,Rodent,Control
3787,1,12,1981,15,OL,F,20,32,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3788,1,12,1981,6,DS,F,48,135,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3789,1,12,1981,9,DO,M,36,NA,Dipodomys,ordii,Rodent,Spectab exclosure
3790,1,12,1981,2,DM,M,35,41,Dipodomys,merriami,Rodent,Control
3791,1,12,1981,6,PF,M,15,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure
3792,1,12,1981,12,DM,M,37,50,Dipodomys,merriami,Rodent,Control
3793,1,12,1981,12,DS,M,52,144,Dipodomys,spectabilis,Rodent,Control
3794,1,12,1981,1,DO,M,36,49,Dipodomys,ordii,Rodent,Spectab exclosure
3795,1,12,1981,9,DM,F,36,33,Dipodomys,merriami,Rodent,Spectab exclosure
3796,1,12,1981,12,DM,M,36,61,Dipodomys,merriami,Rodent,Control
3797,1,12,1981,2,DO,F,37,43,Dipodomys,ordii,Rodent,Control
3798,1,12,1981,4,DM,M,38,53,Dipodomys,merriami,Rodent,Control
3799,1,12,1981,2,OL,M,20,39,Onychomys,leucogaster,Rodent,Control
3800,1,12,1981,5,DM,M,37,56,Dipodomys,merriami,Rodent,Rodent Exclosure
3801,1,12,1981,9,DS,F,51,142,Dipodomys,spectabilis,Rodent,Spectab exclosure
3802,1,12,1981,1,DS,M,52,153,Dipodomys,spectabilis,Rodent,Spectab exclosure
3803,1,12,1981,14,DM,M,36,52,Dipodomys,merriami,Rodent,Control
3804,1,12,1981,2,OL,F,20,34,Onychomys,leucogaster,Rodent,Control
3805,1,12,1981,14,DM,F,36,44,Dipodomys,merriami,Rodent,Control
3806,1,12,1981,12,DM,NA,NA,NA,Dipodomys,merriami,Rodent,Control
3807,1,12,1981,5,DM,M,36,33,Dipodomys,merriami,Rodent,Rodent Exclosure
3808,1,12,1981,12,DM,F,37,46,Dipodomys,merriami,Rodent,Control
3809,1,31,1981,11,DM,M,38,47,Dipodomys,merriami,Rodent,Control
3810,1,31,1981,13,OL,F,21,42,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
3811,1,31,1981,24,DO,F,37,41,Dipodomys,ordii,Rodent,Rodent Exclosure
3812,1,31,1981,20,DM,M,36,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3813,1,31,1981,24,PE,F,19,25,Peromyscus,eremicus,Rodent,Rodent Exclosure
3814,1,31,1981,12,NL,F,32,195,Neotoma,albigula,Rodent,Control
3815,1,31,1981,13,OL,F,21,35,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
3816,1,31,1981,13,NL,F,30,135,Neotoma,albigula,Rodent,Short-term Krat Exclosure
3817,1,31,1981,20,PE,F,20,25,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
3818,1,31,1981,18,DS,F,50,137,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3819,1,31,1981,20,PE,M,21,24,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
3820,1,31,1981,12,DS,M,51,132,Dipodomys,spectabilis,Rodent,Control
3821,1,31,1981,17,DS,F,50,143,Dipodomys,spectabilis,Rodent,Control
3822,1,31,1981,11,OL,F,21,37,Onychomys,leucogaster,Rodent,Control
3823,1,31,1981,18,DS,M,46,139,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3824,1,31,1981,11,DM,M,36,38,Dipodomys,merriami,Rodent,Control
3825,1,31,1981,11,DS,M,48,130,Dipodomys,spectabilis,Rodent,Control
3826,1,31,1981,18,DS,M,48,122,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3827,1,31,1981,19,PF,M,15,9,Perognathus,flavus,Rodent,Long-term Krat Exclosure
3828,1,31,1981,12,OL,M,21,42,Onychomys,leucogaster,Rodent,Control
3829,1,31,1981,18,DM,F,35,35,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3830,1,31,1981,22,PF,F,15,7,Perognathus,flavus,Rodent,Control
3831,1,31,1981,12,RM,M,16,12,Reithrodontomys,megalotis,Rodent,Control
3832,1,31,1981,11,PP,F,21,15,Chaetodipus,penicillatus,Rodent,Control
3833,1,31,1981,13,DO,F,36,59,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
3834,1,31,1981,20,DS,F,48,158,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3835,1,31,1981,22,DS,F,48,142,Dipodomys,spectabilis,Rodent,Control
3836,1,31,1981,17,DS,M,49,147,Dipodomys,spectabilis,Rodent,Control
3837,1,31,1981,17,DS,F,50,137,Dipodomys,spectabilis,Rodent,Control
3838,1,31,1981,19,RM,F,16,NA,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3839,1,31,1981,20,NL,M,32,218,Neotoma,albigula,Rodent,Short-term Krat Exclosure
3840,1,31,1981,12,DM,M,37,55,Dipodomys,merriami,Rodent,Control
3841,1,31,1981,19,RM,M,16,9,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3842,1,31,1981,18,DM,M,35,53,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3843,1,31,1981,22,DS,F,51,126,Dipodomys,spectabilis,Rodent,Control
3844,1,31,1981,20,DM,F,34,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3845,1,31,1981,12,DM,M,36,60,Dipodomys,merriami,Rodent,Control
3846,1,31,1981,10,OL,M,21,41,Onychomys,leucogaster,Rodent,Rodent Exclosure
3847,1,31,1981,19,OT,M,20,28,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3848,1,31,1981,17,OL,F,21,40,Onychomys,leucogaster,Rodent,Control
3849,1,31,1981,12,DM,M,36,49,Dipodomys,merriami,Rodent,Control
3850,1,31,1981,13,DS,F,48,133,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3851,1,31,1981,13,DM,M,38,55,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3852,1,31,1981,17,DO,F,34,33,Dipodomys,ordii,Rodent,Control
3853,1,31,1981,24,DM,F,36,47,Dipodomys,merriami,Rodent,Rodent Exclosure
3854,1,31,1981,12,DM,M,37,46,Dipodomys,merriami,Rodent,Control
3855,1,31,1981,12,DM,F,37,48,Dipodomys,merriami,Rodent,Control
3856,1,31,1981,13,DS,F,45,47,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3857,1,31,1981,11,DM,F,36,46,Dipodomys,merriami,Rodent,Control
3858,1,31,1981,22,PF,M,15,8,Perognathus,flavus,Rodent,Control
3859,1,31,1981,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
3860,1,31,1981,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
3861,1,31,1981,21,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
3862,1,31,1981,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
3863,2,1,1981,5,DM,F,36,43,Dipodomys,merriami,Rodent,Rodent Exclosure
3864,2,1,1981,8,DS,M,50,135,Dipodomys,spectabilis,Rodent,Control
3865,2,1,1981,9,DS,M,52,147,Dipodomys,spectabilis,Rodent,Spectab exclosure
3866,2,1,1981,15,PF,F,15,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
3867,2,1,1981,2,DM,M,37,48,Dipodomys,merriami,Rodent,Control
3868,2,1,1981,9,DO,M,35,52,Dipodomys,ordii,Rodent,Spectab exclosure
3869,2,1,1981,2,DS,F,51,136,Dipodomys,spectabilis,Rodent,Control
3870,2,1,1981,9,DM,F,37,41,Dipodomys,merriami,Rodent,Spectab exclosure
3871,2,1,1981,5,DM,F,35,39,Dipodomys,merriami,Rodent,Rodent Exclosure
3872,2,1,1981,8,DS,M,50,140,Dipodomys,spectabilis,Rodent,Control
3873,2,1,1981,9,DO,M,34,51,Dipodomys,ordii,Rodent,Spectab exclosure
3874,2,1,1981,9,DO,M,37,44,Dipodomys,ordii,Rodent,Spectab exclosure
3875,2,1,1981,2,DS,M,48,130,Dipodomys,spectabilis,Rodent,Control
3876,2,1,1981,9,DO,F,35,55,Dipodomys,ordii,Rodent,Spectab exclosure
3877,2,1,1981,2,DM,M,37,50,Dipodomys,merriami,Rodent,Control
3878,2,1,1981,5,DM,M,36,53,Dipodomys,merriami,Rodent,Rodent Exclosure
3879,2,1,1981,1,DO,M,36,52,Dipodomys,ordii,Rodent,Spectab exclosure
3880,2,1,1981,14,DM,F,35,51,Dipodomys,merriami,Rodent,Control
3881,2,1,1981,8,DO,F,36,57,Dipodomys,ordii,Rodent,Control
3882,2,1,1981,6,DS,F,51,133,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3883,2,1,1981,5,DM,M,36,47,Dipodomys,merriami,Rodent,Rodent Exclosure
3884,2,1,1981,1,DS,M,53,153,Dipodomys,spectabilis,Rodent,Spectab exclosure
3885,2,1,1981,2,DO,M,35,47,Dipodomys,ordii,Rodent,Control
3886,2,1,1981,14,DM,M,36,50,Dipodomys,merriami,Rodent,Control
3887,2,1,1981,1,NL,M,34,174,Neotoma,albigula,Rodent,Spectab exclosure
3888,2,1,1981,9,DO,F,36,41,Dipodomys,ordii,Rodent,Spectab exclosure
3889,2,1,1981,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control
3890,2,1,1981,1,DO,F,37,59,Dipodomys,ordii,Rodent,Spectab exclosure
3891,2,1,1981,9,DS,M,50,136,Dipodomys,spectabilis,Rodent,Spectab exclosure
3892,2,1,1981,9,DS,M,48,120,Dipodomys,spectabilis,Rodent,Spectab exclosure
3893,2,1,1981,2,OL,F,20,34,Onychomys,leucogaster,Rodent,Control
3894,2,1,1981,5,DM,M,38,36,Dipodomys,merriami,Rodent,Rodent Exclosure
3895,2,1,1981,8,DO,F,35,57,Dipodomys,ordii,Rodent,Control
3896,2,1,1981,1,DS,M,52,153,Dipodomys,spectabilis,Rodent,Spectab exclosure
3897,2,1,1981,2,DM,M,37,49,Dipodomys,merriami,Rodent,Control
3898,2,1,1981,4,DM,M,36,49,Dipodomys,merriami,Rodent,Control
3899,2,1,1981,2,DM,M,36,44,Dipodomys,merriami,Rodent,Control
3900,2,1,1981,14,DM,F,37,39,Dipodomys,merriami,Rodent,Control
3901,2,1,1981,2,DM,M,37,39,Dipodomys,merriami,Rodent,Control
3902,2,1,1981,2,DO,F,37,49,Dipodomys,ordii,Rodent,Control
3903,2,1,1981,6,PF,M,15,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure
3904,2,1,1981,9,DS,F,50,130,Dipodomys,spectabilis,Rodent,Spectab exclosure
3905,2,1,1981,5,DM,M,36,49,Dipodomys,merriami,Rodent,Rodent Exclosure
3906,2,1,1981,3,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
3907,3,8,1981,13,OT,M,22,29,Onychomys,torridus,Rodent,Short-term Krat Exclosure
3908,3,8,1981,19,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3909,3,8,1981,10,OL,F,22,36,Onychomys,leucogaster,Rodent,Rodent Exclosure
3910,3,8,1981,13,DM,M,NA,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3911,3,8,1981,17,DS,M,51,142,Dipodomys,spectabilis,Rodent,Control
3912,3,8,1981,23,RM,F,17,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
3913,3,8,1981,17,OT,F,21,11,Onychomys,torridus,Rodent,Control
3914,3,8,1981,17,DS,F,53,138,Dipodomys,spectabilis,Rodent,Control
3915,3,8,1981,11,DM,M,37,39,Dipodomys,merriami,Rodent,Control
3916,3,8,1981,17,OT,M,21,10,Onychomys,torridus,Rodent,Control
3917,3,8,1981,8,DS,M,53,141,Dipodomys,spectabilis,Rodent,Control
3918,3,8,1981,20,DM,M,36,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3919,3,8,1981,8,DO,F,34,28,Dipodomys,ordii,Rodent,Control
3920,3,8,1981,24,DM,F,35,54,Dipodomys,merriami,Rodent,Rodent Exclosure
3921,3,8,1981,8,PF,M,NA,6,Perognathus,flavus,Rodent,Control
3922,3,8,1981,20,DM,F,36,39,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3923,3,8,1981,8,DO,F,37,NA,Dipodomys,ordii,Rodent,Control
3924,3,8,1981,20,DS,F,51,150,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3925,3,8,1981,19,PF,M,16,9,Perognathus,flavus,Rodent,Long-term Krat Exclosure
3926,3,8,1981,20,OT,F,18,31,Onychomys,torridus,Rodent,Short-term Krat Exclosure
3927,3,8,1981,22,DS,F,51,126,Dipodomys,spectabilis,Rodent,Control
3928,3,8,1981,13,DM,M,39,56,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3929,3,8,1981,13,DS,F,48,120,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3930,3,8,1981,11,DS,M,52,135,Dipodomys,spectabilis,Rodent,Control
3931,3,8,1981,18,DM,F,36,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3932,3,8,1981,18,DM,M,36,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3933,3,8,1981,13,DS,F,47,66,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3934,3,8,1981,17,DS,F,51,141,Dipodomys,spectabilis,Rodent,Control
3935,3,8,1981,20,NL,M,36,223,Neotoma,albigula,Rodent,Short-term Krat Exclosure
3936,3,8,1981,17,DO,F,37,44,Dipodomys,ordii,Rodent,Control
3937,3,8,1981,11,DM,M,37,52,Dipodomys,merriami,Rodent,Control
3938,3,8,1981,17,OT,M,21,11,Onychomys,torridus,Rodent,Control
3939,3,8,1981,8,DS,M,53,136,Dipodomys,spectabilis,Rodent,Control
3940,3,8,1981,13,DS,M,47,72,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3941,3,8,1981,17,OT,M,21,11,Onychomys,torridus,Rodent,Control
3942,3,8,1981,11,DM,F,34,51,Dipodomys,merriami,Rodent,Control
3943,3,8,1981,17,OT,F,22,31,Onychomys,torridus,Rodent,Control
3944,3,8,1981,21,PM,M,21,16,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
3945,3,8,1981,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
3946,3,8,1981,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
3947,3,9,1981,2,DM,M,35,51,Dipodomys,merriami,Rodent,Control
3948,3,9,1981,5,OL,F,21,51,Onychomys,leucogaster,Rodent,Rodent Exclosure
3949,3,9,1981,6,DM,M,35,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3950,3,9,1981,1,DM,M,38,49,Dipodomys,merriami,Rodent,Spectab exclosure
3951,3,9,1981,1,DO,F,36,50,Dipodomys,ordii,Rodent,Spectab exclosure
3952,3,9,1981,3,DS,M,51,151,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3953,3,9,1981,5,DS,M,50,82,Dipodomys,spectabilis,Rodent,Rodent Exclosure
3954,3,9,1981,6,DM,F,36,50,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3955,3,9,1981,1,DM,F,36,47,Dipodomys,merriami,Rodent,Spectab exclosure
3956,3,9,1981,1,OT,M,NA,25,Onychomys,torridus,Rodent,Spectab exclosure
3957,3,9,1981,1,DM,F,36,45,Dipodomys,merriami,Rodent,Spectab exclosure
3958,3,9,1981,2,DS,M,55,148,Dipodomys,spectabilis,Rodent,Control
3959,3,9,1981,6,DS,M,49,131,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3960,3,9,1981,2,DM,M,37,49,Dipodomys,merriami,Rodent,Control
3961,3,9,1981,3,DM,F,39,58,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
3962,3,9,1981,4,DM,M,37,51,Dipodomys,merriami,Rodent,Control
3963,3,9,1981,1,DO,M,38,37,Dipodomys,ordii,Rodent,Spectab exclosure
3964,3,9,1981,3,DS,F,50,124,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3965,3,9,1981,4,DM,F,34,29,Dipodomys,merriami,Rodent,Control
3966,3,9,1981,6,DM,F,36,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3967,3,9,1981,3,DM,M,35,45,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
3968,3,9,1981,5,DM,M,37,48,Dipodomys,merriami,Rodent,Rodent Exclosure
3969,3,9,1981,6,DS,F,50,129,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3970,3,9,1981,3,DS,F,54,128,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3971,3,9,1981,4,DM,M,36,50,Dipodomys,merriami,Rodent,Control
3972,3,9,1981,6,DM,M,38,56,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3973,3,9,1981,2,DS,F,53,159,Dipodomys,spectabilis,Rodent,Control
3974,3,9,1981,3,OT,F,20,28,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3975,3,9,1981,3,OT,M,20,27,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3976,3,9,1981,2,DS,M,51,89,Dipodomys,spectabilis,Rodent,Control
3977,3,9,1981,2,DS,M,48,75,Dipodomys,spectabilis,Rodent,Control
3978,3,9,1981,12,DM,F,35,22,Dipodomys,merriami,Rodent,Control
3979,3,9,1981,2,DM,F,34,51,Dipodomys,merriami,Rodent,Control
3980,3,9,1981,2,DS,M,48,77,Dipodomys,spectabilis,Rodent,Control
3981,3,9,1981,9,DS,F,51,114,Dipodomys,spectabilis,Rodent,Spectab exclosure
3982,3,9,1981,3,PF,F,16,6,Perognathus,flavus,Rodent,Long-term Krat Exclosure
3983,3,9,1981,12,DM,F,36,45,Dipodomys,merriami,Rodent,Control
3984,3,9,1981,6,DS,M,52,136,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3985,3,9,1981,12,DM,F,37,42,Dipodomys,merriami,Rodent,Control
3986,3,9,1981,3,PE,M,19,18,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
3987,3,9,1981,4,PF,F,16,9,Perognathus,flavus,Rodent,Control
3988,3,9,1981,9,OL,F,19,33,Onychomys,leucogaster,Rodent,Spectab exclosure
3989,3,9,1981,14,DM,F,36,50,Dipodomys,merriami,Rodent,Control
3990,3,9,1981,12,DM,M,37,60,Dipodomys,merriami,Rodent,Control
3991,3,9,1981,14,DS,M,49,81,Dipodomys,spectabilis,Rodent,Control
3992,3,9,1981,12,OL,M,23,39,Onychomys,leucogaster,Rodent,Control
